row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,days_to_ship,profit_margin
1537,CA-2016-112389,2016-10-29,2016-11-02,Standard Class,JM-15655,OFF-AP-10001626,11.67,3,0.0,3.0342,4,0.26
1538,CA-2017-121888,2017-09-15,2017-09-17,Second Class,CL-11890,TEC-PH-10000439,39.99,1,0.0,11.5971,2,0.29
1539,CA-2017-121888,2017-09-15,2017-09-17,Second Class,CL-11890,OFF-AR-10003478,16.28,2,0.0,6.512,2,0.4
1540,CA-2017-121888,2017-09-15,2017-09-17,Second Class,CL-11890,FUR-BO-10002545,782.94,3,0.0,203.5644,2,0.26
1541,CA-2017-121888,2017-09-15,2017-09-17,Second Class,CL-11890,OFF-BI-10001765,242.48,7,0.0,116.3904,2,0.48
1542,CA-2014-166884,2014-03-11,2014-03-16,Second Class,CK-12205,FUR-FU-10003981,8.32,5,0.2,2.288,5,0.275
1543,CA-2014-166884,2014-03-11,2014-03-16,Second Class,CK-12205,OFF-FA-10001561,10.464,6,0.2,1.7004,5,0.1625
1544,CA-2014-107181,2014-02-04,2014-02-08,Standard Class,DB-13270,OFF-BI-10004230,82.896,3,0.2,29.0136,4,0.35
1545,CA-2014-107181,2014-02-04,2014-02-08,Standard Class,DB-13270,OFF-PA-10000350,34.24,4,0.0,16.0928,4,0.47
1546,CA-2014-150245,2014-12-31,2015-01-04,Second Class,PC-18745,FUR-BO-10002613,1573.488,7,0.2,196.686,4,0.125
1547,CA-2015-111395,2015-11-23,2015-11-27,Standard Class,VB-21745,OFF-PA-10000994,335.52,4,0.2,117.432,4,0.35
1548,CA-2015-111395,2015-11-23,2015-11-27,Standard Class,VB-21745,OFF-BI-10002867,23.912,2,0.8,-40.6504,4,-1.7
1549,CA-2015-111395,2015-11-23,2015-11-27,Standard Class,VB-21745,OFF-ST-10001291,27.056,2,0.2,2.3674,4,0.0875
1550,CA-2014-134278,2014-07-06,2014-07-08,First Class,EP-13915,TEC-CO-10001046,559.992,1,0.2,174.9975,2,0.3125
1551,US-2017-124926,2017-11-13,2017-11-18,Second Class,ME-17320,OFF-AP-10004868,9.324,6,0.8,-24.7086,5,-2.65
1552,CA-2016-159345,2016-06-17,2016-06-22,Standard Class,IG-15085,OFF-PA-10000806,111.96,2,0.0,54.8604,5,0.49
1553,CA-2014-130274,2014-05-03,2014-05-05,First Class,JS-15940,OFF-LA-10002195,21.56,7,0.0,10.3488,2,0.48
1554,CA-2017-158386,2017-10-16,2017-10-21,Standard Class,BO-11425,OFF-BI-10003719,124.75,5,0.0,57.385,5,0.46
1555,CA-2015-111507,2015-02-06,2015-02-13,Standard Class,VW-21775,OFF-AR-10001315,5.28,3,0.0,1.5312,7,0.29
1556,CA-2017-120761,2017-09-04,2017-09-08,Standard Class,AB-10150,TEC-AC-10000171,91.96,4,0.0,39.5428,4,0.43
1557,CA-2016-109176,2016-05-09,2016-05-15,Standard Class,JW-16075,OFF-EN-10003134,9.344,1,0.2,3.504,6,0.375
1558,CA-2016-109176,2016-05-09,2016-05-15,Standard Class,JW-16075,OFF-AR-10001955,79.36,5,0.2,9.92,6,0.125
1559,CA-2015-112116,2015-03-16,2015-03-18,Second Class,JE-15475,FUR-TA-10001039,171.96,2,0.0,44.7096,2,0.26
1560,CA-2016-126809,2016-04-09,2016-04-13,Standard Class,EB-13750,OFF-BI-10003712,35.352,9,0.2,12.8151,4,0.3625
1561,CA-2014-105172,2014-04-04,2014-04-09,Standard Class,PK-18910,OFF-LA-10001641,18.9,6,0.0,9.072,5,0.48
1562,CA-2017-107293,2017-09-05,2017-09-06,First Class,CS-12400,OFF-AR-10003732,2.78,1,0.0,0.7228,1,0.26
1563,US-2017-102890,2017-06-30,2017-06-30,Same Day,SG-20470,FUR-TA-10000577,1044.63,5,0.4,-295.9785,0,-0.2833
1564,CA-2015-158554,2015-11-09,2015-11-09,Same Day,CM-12190,OFF-PA-10004000,11.352,3,0.2,4.1151,0,0.3625
1565,CA-2014-116239,2014-03-04,2014-03-04,Same Day,CL-12565,OFF-ST-10001370,354.9,5,0.0,17.745,0,0.05
1566,CA-2015-132101,2015-03-19,2015-03-25,Standard Class,JO-15550,TEC-PH-10004539,453.576,3,0.2,39.6879,6,0.0875
1567,CA-2015-129112,2015-11-29,2015-11-30,First Class,AW-10840,TEC-AC-10003038,21.48,3,0.2,-0.2685,1,-0.0125
1568,CA-2015-129112,2015-11-29,2015-11-30,First Class,AW-10840,OFF-BI-10000088,8.784,4,0.8,-13.6152,1,-1.55
1569,US-2017-152002,2017-06-11,2017-06-11,Same Day,DV-13465,OFF-PA-10000357,122.97,3,0.0,60.2553,0,0.49
1570,CA-2017-165029,2017-11-26,2017-11-30,Standard Class,AH-10075,OFF-AR-10003504,12.84,3,0.0,3.7236,4,0.29
1571,US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,FUR-CH-10000863,603.92,5,0.2,-67.941,2,-0.1125
1572,US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,OFF-EN-10003160,21.84,3,0.0,10.4832,2,0.48
1573,US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,TEC-AC-10003280,29.99,1,0.0,6.2979,2,0.21
1574,US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,FUR-CH-10000595,381.44,2,0.2,23.84,2,0.0625
1575,CA-2014-101602,2014-12-15,2014-12-18,First Class,MC-18100,TEC-PH-10000169,40.68,3,0.2,-9.153,3,-0.225
1576,CA-2014-101602,2014-12-15,2014-12-18,First Class,MC-18100,FUR-CH-10004675,763.28,5,0.3,-21.808,3,-0.0286
1577,CA-2016-109057,2016-04-22,2016-04-27,Standard Class,TT-21460,OFF-ST-10002406,23.952,2,0.2,2.3952,5,0.1
1578,CA-2016-154403,2016-05-23,2016-05-27,Standard Class,AP-10720,OFF-PA-10001526,4.98,1,0.0,2.4402,4,0.49
1579,CA-2016-102456,2016-02-27,2016-03-01,First Class,DL-12865,OFF-AP-10004336,170.88,3,0.0,49.5552,3,0.29
1580,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,TEC-PH-10003012,307.98,2,0.0,89.3142,3,0.29
1581,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,FUR-TA-10002607,382.806,9,0.4,-153.1224,3,-0.4
1582,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,OFF-ST-10000642,41.96,2,0.0,2.9372,3,0.07
1583,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,OFF-BI-10000545,1217.568,2,0.2,456.588,3,0.375
1584,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,FUR-FU-10002157,47.04,3,0.0,18.3456,3,0.39
1585,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,FUR-FU-10001706,6.16,2,0.0,2.9568,3,0.48
1586,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,TEC-PH-10000984,979.95,5,0.0,274.386,3,0.28
1587,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,OFF-PA-10001357,143.7,3,0.0,68.976,3,0.48
1588,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,OFF-FA-10000992,10.65,3,0.0,5.0055,3,0.47
1589,CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,TEC-AC-10002600,247.8,4,0.0,34.692,3,0.14
1590,CA-2016-109911,2016-05-12,2016-05-16,Standard Class,VG-21805,OFF-AR-10001662,10.96,4,0.0,2.9592,4,0.27
1591,US-2016-132423,2016-04-15,2016-04-19,Standard Class,MY-18295,OFF-AR-10001221,33.488,7,0.2,5.8604,4,0.175
1592,US-2016-132423,2016-04-15,2016-04-19,Standard Class,MY-18295,OFF-FA-10002988,8.04,5,0.2,2.9145,4,0.3625
1593,CA-2015-122826,2015-06-23,2015-06-25,Second Class,RD-19480,TEC-PH-10004830,201.568,4,0.2,22.6764,2,0.1125
1594,CA-2014-117317,2014-10-19,2014-10-19,Same Day,JF-15490,OFF-PA-10004519,13.44,3,0.0,6.5856,0,0.49
1595,CA-2015-118423,2015-03-24,2015-03-27,First Class,DP-13390,FUR-BO-10000362,359.058,3,0.3,-35.9058,3,-0.1
1596,CA-2017-149181,2017-05-08,2017-05-12,Standard Class,MD-17350,FUR-CH-10004540,47.992,2,0.3,-2.0568,4,-0.0429
1597,CA-2017-132234,2017-10-16,2017-10-18,First Class,MY-17380,FUR-FU-10001290,547.3,13,0.0,175.136,2,0.32
1598,CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,OFF-PA-10000308,16.896,4,0.2,5.28,2,0.3125
1599,CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,OFF-SU-10001165,6.672,1,0.2,0.5004,2,0.075
1600,CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,OFF-AR-10003373,99.136,4,0.2,8.6744,2,0.0875
1601,CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,FUR-FU-10001967,15.992,2,0.6,-13.993,2,-0.875
1602,CA-2016-164672,2016-05-08,2016-05-13,Second Class,GB-14530,FUR-FU-10001488,211.96,2,0.0,42.392,5,0.2
1603,US-2016-132857,2016-12-11,2016-12-17,Standard Class,CA-12775,OFF-AR-10003251,6.672,3,0.2,1.668,6,0.25
1604,CA-2017-116645,2017-11-30,2017-12-04,Standard Class,ME-17725,OFF-AR-10001044,155.94,6,0.0,45.2226,4,0.29
1605,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,TEC-PH-10004700,39.96,5,0.2,12.987,5,0.325
1606,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,OFF-AR-10000823,5.46,3,0.0,1.5288,5,0.28
1607,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,OFF-AR-10004456,73.2,5,0.0,21.228,5,0.29
1608,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,OFF-BI-10000050,5.84,1,0.2,1.971,5,0.3375
1609,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,OFF-PA-10002377,22.72,4,0.0,10.224,5,0.45
1610,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,OFF-BI-10000591,9.336,3,0.2,3.2676,5,0.35
1611,CA-2014-156349,2014-05-26,2014-05-30,Standard Class,ML-17395,FUR-BO-10000362,290.666,2,0.15,27.3568,4,0.0941
1612,CA-2014-156349,2014-05-26,2014-05-30,Standard Class,ML-17395,TEC-PH-10000441,201.584,2,0.2,20.1584,4,0.1
1613,CA-2014-156349,2014-05-26,2014-05-30,Standard Class,ML-17395,TEC-PH-10002726,83.984,2,0.2,31.494,4,0.375
1614,CA-2017-138380,2017-12-21,2017-12-25,Standard Class,YS-21880,OFF-ST-10003306,1000.02,7,0.0,290.0058,4,0.29
1615,US-2016-113509,2016-03-15,2016-03-19,Standard Class,PL-18925,TEC-AC-10004855,83.976,3,0.2,-13.6461,4,-0.1625
1616,CA-2015-130022,2015-08-10,2015-08-16,Standard Class,JK-16120,OFF-LA-10002787,3.75,1,0.0,1.8,6,0.48
1617,CA-2015-130022,2015-08-10,2015-08-16,Standard Class,JK-16120,OFF-LA-10002043,41.4,4,0.0,19.872,6,0.48
1618,CA-2015-130022,2015-08-10,2015-08-16,Standard Class,JK-16120,OFF-AR-10001915,29.79,3,0.0,12.5118,6,0.42
1619,US-2016-118780,2016-09-10,2016-09-14,Second Class,PN-18775,OFF-ST-10000352,59.48,2,0.0,8.922,4,0.15
1620,US-2016-118780,2016-09-10,2016-09-14,Second Class,PN-18775,OFF-PA-10000575,6.69,1,0.0,3.0774,4,0.46
1621,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,JC-15385,FUR-FU-10002937,198.46,2,0.0,99.23,7,0.5
1622,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,JC-15385,OFF-LA-10003930,786.48,8,0.0,385.3752,7,0.49
1623,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,JC-15385,OFF-BI-10001107,23.168,2,0.2,7.8192,7,0.3375
1624,CA-2017-108560,2017-07-08,2017-07-15,Standard Class,JC-15385,TEC-AC-10003063,50.0,2,0.0,10.5,7,0.21
1625,CA-2015-157084,2015-12-19,2015-12-24,Standard Class,JG-15160,TEC-PH-10002922,675.96,5,0.2,84.495,5,0.125
1626,CA-2015-157084,2015-12-19,2015-12-24,Standard Class,JG-15160,TEC-AC-10002049,1265.85,3,0.0,556.974,5,0.44
1627,CA-2015-164539,2015-11-16,2015-11-22,Standard Class,PO-19180,OFF-AP-10002457,523.25,5,0.0,141.2775,6,0.27
1628,CA-2015-143119,2015-09-24,2015-09-30,Standard Class,MC-17275,FUR-CH-10001270,517.5,6,0.0,155.25,6,0.3
1629,CA-2017-101049,2017-06-21,2017-06-25,Second Class,AS-10240,FUR-FU-10004415,17.92,5,0.2,2.464,4,0.1375
1630,CA-2017-101049,2017-06-21,2017-06-25,Second Class,AS-10240,OFF-BI-10001510,41.256,6,0.7,-34.38,4,-0.8333
1631,CA-2016-106530,2016-05-08,2016-05-08,Same Day,CL-12565,OFF-ST-10002011,1006.056,3,0.2,88.0299,0,0.0875
1632,CA-2016-106530,2016-05-08,2016-05-08,Same Day,CL-12565,OFF-PA-10002986,10.688,2,0.2,3.7408,0,0.35
1633,CA-2016-106530,2016-05-08,2016-05-08,Same Day,CL-12565,OFF-PA-10004451,10.368,2,0.2,3.6288,0,0.35
1634,CA-2016-106530,2016-05-08,2016-05-08,Same Day,CL-12565,OFF-ST-10000649,25.12,2,0.2,1.57,0,0.0625
1635,CA-2016-106530,2016-05-08,2016-05-08,Same Day,CL-12565,TEC-AC-10001465,58.112,2,0.2,7.264,0,0.125
1636,CA-2014-168984,2014-11-26,2014-12-02,Standard Class,NW-18400,OFF-PA-10001166,15.552,3,0.2,5.4432,6,0.35
1637,CA-2014-168984,2014-11-26,2014-12-02,Standard Class,NW-18400,OFF-ST-10001097,669.08,5,0.2,-167.27,6,-0.25
1638,CA-2014-168984,2014-11-26,2014-12-02,Standard Class,NW-18400,TEC-PH-10000038,438.336,4,0.2,-87.6672,6,-0.2
1639,CA-2016-157266,2016-05-26,2016-06-01,Standard Class,TB-21280,OFF-PA-10002689,19.44,3,0.0,9.3312,6,0.48
1640,CA-2016-157266,2016-05-26,2016-06-01,Standard Class,TB-21280,OFF-BI-10004728,9.64,2,0.0,4.4344,6,0.46
1641,CA-2016-157266,2016-05-26,2016-06-01,Standard Class,TB-21280,OFF-PA-10004675,12.7,2,0.0,5.842,6,0.46
1642,CA-2016-157266,2016-05-26,2016-06-01,Standard Class,TB-21280,FUR-FU-10000629,41.37,3,0.0,17.3754,6,0.42
1643,US-2014-134712,2014-11-29,2014-12-04,Standard Class,BS-11380,OFF-FA-10003112,12.624,2,0.2,3.945,5,0.3125
1644,CA-2015-111829,2015-03-19,2015-03-20,First Class,FH-14365,OFF-ST-10000142,1247.64,3,0.0,349.3392,1,0.28
1645,CA-2015-111829,2015-03-19,2015-03-20,First Class,FH-14365,TEC-CO-10001766,3149.93,7,0.0,1480.4671,1,0.47
1646,CA-2015-111829,2015-03-19,2015-03-20,First Class,FH-14365,OFF-PA-10004359,209.7,2,0.0,100.656,1,0.48
1647,CA-2015-105221,2015-11-01,2015-11-03,First Class,VM-21685,TEC-AC-10002323,35.36,2,0.2,-3.094,2,-0.0875
1648,CA-2015-105221,2015-11-01,2015-11-03,First Class,VM-21685,OFF-FA-10001135,3.168,2,0.2,-0.7128,2,-0.225
1649,CA-2015-120341,2015-09-26,2015-09-29,Second Class,SF-20200,OFF-BI-10004224,121.104,6,0.7,-100.92,3,-0.8333
1650,CA-2015-120341,2015-09-26,2015-09-29,Second Class,SF-20200,TEC-PH-10003357,45.894,1,0.4,-9.1788,3,-0.2
1651,CA-2014-135699,2014-08-29,2014-08-29,Same Day,HH-15010,OFF-PA-10004475,109.92,2,0.0,53.8608,0,0.49
1652,CA-2014-135699,2014-08-29,2014-08-29,Same Day,HH-15010,OFF-PA-10003001,13.36,2,0.0,6.4128,0,0.48
1653,US-2017-132444,2017-11-18,2017-11-21,First Class,CD-12280,OFF-ST-10003442,169.68,6,0.0,45.8136,3,0.27
1654,US-2017-132444,2017-11-18,2017-11-21,First Class,CD-12280,TEC-AC-10003832,132.52,4,0.0,54.3332,3,0.41
1655,US-2017-132444,2017-11-18,2017-11-21,First Class,CD-12280,OFF-FA-10000611,2.96,2,0.0,1.4208,3,0.48
1656,US-2017-132444,2017-11-18,2017-11-21,First Class,CD-12280,OFF-BI-10001116,8.448,2,0.2,2.9568,3,0.35
1657,US-2017-132444,2017-11-18,2017-11-21,First Class,CD-12280,OFF-ST-10000563,95.94,3,0.0,9.594,3,0.1
1658,CA-2014-127159,2014-05-12,2014-05-15,First Class,HL-15040,FUR-FU-10000010,34.79,7,0.0,10.7849,3,0.31
1659,CA-2017-161809,2017-01-20,2017-01-26,Standard Class,TH-21100,TEC-PH-10004922,160.776,3,0.2,10.0485,6,0.0625
1660,CA-2017-127285,2017-10-30,2017-11-06,Standard Class,MM-18055,OFF-BI-10004330,88.752,3,0.2,27.735,7,0.3125
1661,CA-2017-127285,2017-10-30,2017-11-06,Standard Class,MM-18055,OFF-BI-10002072,13.904,2,0.2,5.214,7,0.375
1662,CA-2017-144526,2017-04-30,2017-05-06,Standard Class,QJ-19255,TEC-PH-10002549,677.58,5,0.4,-158.102,6,-0.2333
1663,CA-2017-144526,2017-04-30,2017-05-06,Standard Class,QJ-19255,OFF-BI-10002353,13.896,3,0.7,-9.264,6,-0.6667
1664,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,OFF-ST-10001325,41.92,5,0.2,3.668,2,0.0875
1665,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,TEC-AC-10002049,297.576,3,0.2,-7.4394,2,-0.025
1666,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,OFF-FA-10002676,4.344,3,0.2,0.8688,2,0.2
1667,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,TEC-AC-10003023,94.992,2,0.2,-2.3748,2,-0.025
1668,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,OFF-PA-10000167,74.352,3,0.2,23.235,2,0.3125
1669,CA-2016-128531,2016-11-24,2016-11-26,Second Class,NS-18505,OFF-AR-10003405,14.04,3,0.2,1.5795,2,0.1125
1670,US-2015-157154,2015-01-10,2015-01-15,Standard Class,MM-17920,FUR-TA-10001889,1018.104,4,0.4,-373.3048,5,-0.3667
1671,CA-2017-159457,2017-10-19,2017-10-26,Standard Class,RD-19480,TEC-PH-10002185,16.68,3,0.2,5.2125,7,0.3125
1672,CA-2016-107615,2016-03-22,2016-03-25,First Class,RB-19645,TEC-AC-10001013,58.58,2,0.0,19.3314,3,0.33
1673,CA-2017-111647,2017-07-03,2017-07-07,Standard Class,RD-19585,TEC-PH-10002726,167.968,4,0.2,62.988,4,0.375
1674,CA-2015-150560,2015-12-11,2015-12-12,First Class,SW-20455,OFF-LA-10003930,196.62,2,0.0,96.3438,1,0.49
1675,CA-2015-143077,2015-09-17,2015-09-21,Standard Class,SF-20965,FUR-FU-10003535,21.936,2,0.6,-10.4196,4,-0.475
1676,CA-2015-143077,2015-09-17,2015-09-21,Standard Class,SF-20965,OFF-BI-10000088,6.588,3,0.8,-10.2114,4,-1.55
1677,CA-2016-122728,2016-05-18,2016-05-24,Standard Class,EB-13930,OFF-ST-10000604,104.28,3,0.0,26.07,6,0.25
1678,CA-2016-122728,2016-05-18,2016-05-24,Standard Class,EB-13930,OFF-PA-10004040,17.94,3,0.0,8.7906,6,0.49
1679,CA-2014-122882,2014-09-07,2014-09-13,Standard Class,SB-20290,OFF-ST-10002344,64.784,1,0.2,-14.5764,6,-0.225
1680,CA-2014-122882,2014-09-07,2014-09-13,Standard Class,SB-20290,TEC-PH-10003589,32.382,3,0.4,4.3176,6,0.1333
1681,CA-2014-122882,2014-09-07,2014-09-13,Standard Class,SB-20290,FUR-FU-10000758,42.368,2,0.2,8.4736,6,0.2
1682,CA-2014-122882,2014-09-07,2014-09-13,Standard Class,SB-20290,TEC-MA-10004679,399.54,4,0.7,-559.356,6,-1.4
1683,US-2016-101497,2016-09-29,2016-10-01,Second Class,PS-18760,OFF-PA-10000176,18.97,1,0.0,9.1056,2,0.48
1684,CA-2016-147585,2016-11-07,2016-11-12,Standard Class,CB-12535,FUR-FU-10002597,14.82,3,0.0,6.2244,5,0.42
1685,CA-2017-149489,2017-04-24,2017-04-27,First Class,DK-12835,OFF-AP-10002495,99.28,2,0.2,12.41,3,0.125
1686,CA-2017-149489,2017-04-24,2017-04-27,First Class,DK-12835,OFF-BI-10002813,1.188,2,0.7,-0.99,3,-0.8333
1687,CA-2017-149489,2017-04-24,2017-04-27,First Class,DK-12835,OFF-BI-10002414,7.518,2,0.7,-5.7638,3,-0.7667
1688,CA-2017-143798,2017-12-10,2017-12-12,First Class,AW-10840,OFF-PA-10000788,10.368,2,0.2,3.6288,2,0.35
1689,CA-2017-143798,2017-12-10,2017-12-12,First Class,AW-10840,FUR-FU-10004306,310.88,2,0.2,23.316,2,0.075
1690,CA-2014-142839,2014-08-16,2014-08-20,Standard Class,TS-21610,FUR-TA-10001539,853.092,6,0.4,-227.4912,4,-0.2667
1691,CA-2017-129833,2017-12-09,2017-12-15,Standard Class,HF-14995,OFF-PA-10000575,33.45,5,0.0,15.387,6,0.46
1692,CA-2017-129833,2017-12-09,2017-12-15,Standard Class,HF-14995,OFF-BI-10004182,10.4,5,0.0,5.096,6,0.49
1693,US-2016-154361,2016-03-14,2016-03-19,Standard Class,HZ-14950,FUR-FU-10004020,21.88,5,0.2,6.2905,5,0.2875
1694,US-2016-158708,2016-06-26,2016-06-29,Second Class,AB-10255,TEC-AC-10003133,13.616,2,0.2,3.5742,3,0.2625
1695,CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,TEC-AC-10002006,63.96,4,0.0,19.8276,3,0.31
1696,CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,OFF-BI-10003314,14.46,3,0.0,7.0854,3,0.49
1697,CA-2015-156335,2015-09-25,2015-09-28,Second Class,PO-19195,TEC-PH-10002726,104.98,2,0.0,52.49,3,0.5
1698,CA-2015-148376,2015-12-27,2015-12-31,Standard Class,AG-10900,OFF-AP-10000240,106.96,2,0.0,31.0184,4,0.29
1699,CA-2015-148376,2015-12-27,2015-12-31,Standard Class,AG-10900,OFF-LA-10002381,21.56,7,0.0,10.3488,4,0.48
1700,CA-2014-135657,2014-06-03,2014-06-07,Second Class,SC-20725,FUR-TA-10004086,515.88,6,0.0,113.4936,4,0.22
1701,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,OFF-BI-10000320,11.808,2,0.2,4.2804,2,0.3625
1702,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,FUR-CH-10000595,1931.04,9,0.1,321.84,2,0.1667
1703,CA-2015-114069,2015-07-13,2015-07-15,Second Class,ND-18370,OFF-PA-10000349,9.96,2,0.0,4.6812,2,0.47
1704,CA-2014-139857,2014-02-02,2014-02-06,Standard Class,CD-12790,OFF-FA-10001843,12.35,5,0.0,5.8045,4,0.47
1705,CA-2016-106306,2016-03-08,2016-03-08,Same Day,PG-18820,OFF-BI-10003676,9.702,3,0.7,-7.1148,0,-0.7333
1706,CA-2015-100545,2015-11-22,2015-11-26,Standard Class,IM-15070,OFF-BI-10003638,11.61,2,0.7,-9.288,4,-0.8
1707,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,JK-15205,OFF-LA-10003077,43.86,6,0.0,20.6142,6,0.47
1708,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,JK-15205,TEC-PH-10003505,148.48,2,0.2,16.704,6,0.1125
1709,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,JK-15205,OFF-PA-10003424,7.42,2,0.0,3.71,6,0.5
1710,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,JK-15205,FUR-CH-10003061,71.992,1,0.2,-0.8999,6,-0.0125
1711,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,JK-15205,OFF-AR-10003514,19.9,5,0.0,6.567,6,0.33
1712,CA-2017-123491,2017-10-30,2017-11-05,Standard Class,JK-15205,OFF-AP-10002684,1702.12,14,0.0,510.636,6,0.3
1713,CA-2015-145401,2015-01-30,2015-02-04,Standard Class,JP-15520,OFF-PA-10004405,14.304,6,0.2,5.0064,5,0.35
1714,US-2017-124968,2017-09-08,2017-09-13,Second Class,MM-18055,FUR-TA-10004289,765.625,7,0.5,-566.5625,5,-0.74
1715,CA-2017-104003,2017-10-07,2017-10-13,Standard Class,DC-13285,FUR-BO-10003965,307.666,2,0.15,-14.4784,6,-0.0471
1716,CA-2016-154788,2016-04-30,2016-05-04,Standard Class,JL-15835,OFF-BI-10003314,7.712,2,0.2,2.7956,4,0.3625
1717,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,OFF-AP-10001563,242.9,5,0.0,70.441,5,0.29
1718,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,OFF-ST-10004123,454.9,5,0.0,0.0,5,0.0
1719,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,FUR-FU-10002088,35.92,4,0.0,15.0864,5,0.42
1720,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,FUR-FU-10000010,39.76,8,0.0,12.3256,5,0.31
1721,CA-2016-169943,2016-05-19,2016-05-24,Standard Class,BN-11515,OFF-BI-10002824,47.744,4,0.2,14.92,5,0.3125
1722,US-2015-123218,2015-12-20,2015-12-25,Standard Class,KD-16345,TEC-PH-10001061,159.984,2,0.2,11.9988,5,0.075
1723,US-2015-123218,2015-12-20,2015-12-25,Standard Class,KD-16345,TEC-AC-10000736,255.968,4,0.2,51.1936,5,0.2
1724,US-2015-123218,2015-12-20,2015-12-25,Standard Class,KD-16345,FUR-BO-10003966,359.058,3,0.3,-71.8116,5,-0.2
1725,CA-2015-127453,2015-12-19,2015-12-20,First Class,JK-15370,OFF-AP-10000828,434.352,3,0.2,43.4352,1,0.1
1726,CA-2015-127453,2015-12-19,2015-12-20,First Class,JK-15370,OFF-AP-10002906,3.552,2,0.2,0.444,1,0.125
1727,CA-2015-127453,2015-12-19,2015-12-20,First Class,JK-15370,OFF-AP-10003860,88.832,4,0.2,7.7728,1,0.0875
1728,US-2017-164056,2017-04-29,2017-05-04,Second Class,FM-14215,FUR-TA-10001307,1048.35,5,0.4,-69.89,5,-0.0667
1729,CA-2016-106894,2016-02-07,2016-02-07,Same Day,CA-12265,TEC-AC-10003063,100.0,4,0.0,21.0,0,0.21
1730,CA-2016-106894,2016-02-07,2016-02-07,Same Day,CA-12265,OFF-LA-10001045,7.83,3,0.0,3.6018,0,0.46
1731,CA-2014-125136,2014-09-28,2014-10-03,Standard Class,KD-16495,OFF-PA-10001457,96.256,8,0.2,31.2832,5,0.325
1732,CA-2014-125136,2014-09-28,2014-10-03,Standard Class,KD-16495,OFF-PA-10001804,10.688,2,0.2,3.7408,5,0.35
1733,US-2016-131149,2016-07-10,2016-07-14,Standard Class,LH-17155,OFF-ST-10000689,338.04,3,0.2,-33.804,4,-0.1
1734,US-2016-131149,2016-07-10,2016-07-14,Standard Class,LH-17155,OFF-AR-10002135,154.24,4,0.2,17.352,4,0.1125
1735,CA-2017-101483,2017-07-29,2017-08-01,Second Class,AG-10675,OFF-AP-10002082,34.848,2,0.2,6.534,3,0.1875
1736,CA-2017-101483,2017-07-29,2017-08-01,Second Class,AG-10675,TEC-PH-10003442,22.0,5,0.2,1.375,3,0.0625
